_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,helpfulness_gold,no,review,rating,ratings_combined
2905524306,False,finalized,3,12/25/2020 13:11:02,helpful,1.0,,64852,مع كل رواية أجد سؤال دائم : ما الهدف من كتابة رواية؟؟؟؟؟ ما الهدف من صياغة قصة أو حكاية؟؟؟ هل الهدف هو التسلية و تقضية وقت الفراغ بأي شكل مثلما كانت تحكي شهرزاد لشهريار حكاية لشهريا لتملأ وقته حتي طلوع النهار؟؟ إذا كان هذا هو الهدف فالرواية إذن هي ملجأ المراهقين و محدودي الأفق و المسطحين.. إذن ما الهدف؟؟ الهدف هو ان يعطي الكاتب قيمة عليا للقارئ من خلال شخصيات حية تجعل القارئ يلمسها و يحاول ان يكون مثلها... هذا هو هدف الأدب في كل عصر.. أن يرتقي بالناس... مقدمة طويلة و الآن لهذا السؤال : ما القيمة العليا التي نحصل عليها من هذه الرواية؟ أن المسلمين كائنات شهوانية تنتهز أي فرصة لامتطاء أي انثي .. حتي لو كان المسلم هو شيخ بعمامة و يدرس علوم الاسلام في مدرسة دينية اسلامية.. هل هناك قيمة عليا أخري؟ نعم.. فالزنا هو قدر من الله و أي مؤمن لا يجب عليه الاعتراض علي قدر الله.. فتذكر عندما تكون تمارس الخطأ إنه ليس بيدك .. بل هو قدر من الله و أنت غير مسئول. بعد قراءة نصف أحداث الرواية لم اجد أي اضافة.. هل الكاتب يريد أن يتحدث عن الصعوبات التي واجهت المسلمين في أثناء دولة البلاشفة؟؟ إذا كان هذا فإن الحديث عن تلك المشكلة لم يأخذ أكثر من 10 صفحات تقريبا من 130 صفحة قرأتها!!!! في مقابل عدة صفحات أخري تصف الأماكن و الرحلة .. و بقية الصفحات وصف صريح لعلاقات جنسية متعددة كأنك تقرأ مجلة صفراء للمراهقين. نادم تماما علي الوقت و المال المهدر في قراءة هذا القئ,1.0,neg_rating
2905524307,False,finalized,3,12/25/2020 13:11:02,unrelated,0.3367,,56175,أعجبني به شيء ما,4.0,pos_rating
2905524308,False,finalized,3,12/25/2020 13:11:02,helpful,1.0,,18388,اسلوب راااااائع وانتقاء للكلمات اروع بداية من اختيار اسم الروايه لاخر كلمه فيها. وده دايما اللي متعودين عليه من اسلوب احلام.... احلام مستغانمي نجحت انها تاخدنا بتخيلاتنا ومشاعرنا لعالم تاني يتمني اي حد يعيشه. صورت الرومانسيه بطريقه خياليه ممتزجه بجنون العشق لتجسده لبطلة روايتها كأنه واقع بين يدها. تصويرها لطريقة تعبير البطل عن اعجابه بالبطله عن طريق باقات الورد واقل الكلمات والحيره والدهشه كان اسلوب رائع وشيق,5.0,pos_rating
2905524309,False,finalized,3,12/25/2020 13:11:02,somewhat_helpful,0.6735,,15798,"شدتني , انتهيت منها في يوم .",5.0,pos_rating
2905524310,False,finalized,3,12/25/2020 13:11:35,not_helpful,0.6735,,18873,للحب الوان أما العشق فهو واحد ......أعمى,5.0,pos_rating
2905524311,False,finalized,3,12/25/2020 13:11:35,helpful,0.6633,,14959,هذه الرواية تؤكد شيئا واحدا فقط وهو أن للكاتبة أسلوب جميل ورائع وسلس لا يجعلك تمل من القراءة رغم أن موضوع الرواية لا يلفت النظر ، وهذا ما يؤكد على خبرتها الكتابية وهي كاتبة جميلة تستحق كل التقدير رغم ما وجه لها من انتقادات ،وأغلب الذين انتقدوا روايتها لا يستطيعون أن يظاهو أسلوبها في الكتاب مهما حاولو ...,3.0,neutral_ratings
2905524312,False,finalized,3,12/25/2020 13:11:35,helpful,1.0,,13932,من بداية الرواية وانا احاول تمالك نفسي ولكن تعاندني عبرات ملتهبة ... حارقة تحرق قلبي قبل ان تحرق وجهي و عيناي ... وغصة في الحلق تبقى اثارها حتى بعد النهاية.. حزينا اهيم على وجهي بين دفات الرواية وهي كالزمان لا ترحم ضعفا ولا احزانا خلفتها فى قلوب قارئيها ..... كلما ذكر اسم اسم مدينة استيقظ شجن خفي لنشتم رائحة الخزامى منبعثة من بين دفتى الرواية وكأنها رواية رباعية الأبعاد وكأنى كنت هناك شاهدا على احداث لم يتح لى تخيلها قبلا.... فلست ادري ما الم بي اهو حنين لماض عذب كنا فيه يوما درة تاج البشرية ام لوعة على اهل واجداد سحقوا تحت وطأة احكام جائرة ظالمة وتطهير عرقي منبعه حقد مزروع في القلوب لكل ماهو مسلم عربي.. و كانت من اهم مشاهد الرواية مشهد اخفاء الكتب والمخطوطات وكأنها هي ايضا تحاول الهرب من بطش القشتاليين الأعمى ثم حرق ماطالته ايديهم وفي النهاية دفن علي لصندوق الكتب معلنا موته ونهاية حقيقية للرواية قبل النهاية الأصيلة ... فكانت نهاية لتلك الحقبة المنيرة ... اشرقت شمسها يوما فأضاءت اوروبا ونهل من نبعهاالعالم بأسره.. لقد وطئت الرواية ارضا لم يطأها قلم قبلها .... سحرت قلوبنا بموسيقاها و أدخلتنا بساتين الكرم والزيتون والمشمش .... انارت لنا تلك البقعة المظلمة من حياة مسلمي الأندلس و من تاريخنا علنا نعي الدرس .. ومن اجمل التعليقات واصدقها تعليقان. اولهما قالت كاتبته انه لم تعد تذكر امامى اسم مدينة اسبانية الا وخالجنى شعور مبهم بحنين وحزن لا استطيع تفسيره وثانيهما انه بعد قراءة الرواية لا يغدو العالم كماكان قبلها.. وفي اعتقادى ان كل من قرأها قد خبر ذلك الشعور جيدا.,5.0,pos_rating
2905524313,False,finalized,3,12/25/2020 13:11:35,helpful,0.6633,,12012,رواية مميزة .. احسست بقرائتها بأني أعيش في الأندلس منذ زمن :). شعرت بكل ما ألم بأهلنا في أندلسنا .. وعشت لأول مرة تجربة الأجيال .. التي تثبت أن الأيام ليس فقط تغير . .بس قادرة على تحويل المرء للدفة الأخرى. من قلائل الكتب التي نويت أن أقرأها مرة أخرى :),4.0,pos_rating
2905524314,False,finalized,3,12/25/2020 13:12:14,somewhat_helpful,0.6633,,8815,مش عارفة انام من ساعة م خلصتها,4.0,pos_rating
2905524315,False,finalized,3,12/25/2020 13:12:14,helpful,1.0,,64629,رواية مبهرة بكل ما تحمله من كلمة ... الأحداث تأخذك لعالم جديد بكل تفاصيله ... ستشعر في نهايتها أنك قرأت عدة روايات وليست رواية واحدة ... من مغامرة نور الله و علي. إلي نور الله و مغامرته الخاصة. إلي مغامرة علي نفسه وغيره..لغة الكاتب أكثر من رائعة أبهرتني و قدرته الوصفية فوق الرائعة... لا ينطبق عليها تقاليد القصة القديمة من عقدة و سعي نحو حل .. كلها أزمات لا تنتهي. أنا معجب كبير لكتابات قنديل بعد يوم غائم غلي البر الغربي و قمر علي سمر قند. أتمني تكون أنا عشقت بنفسي الجمال. وتحياتي للبحث الدؤوب الذي يصاحب كتابة الرواية لتخرج بتلك الدقة,5.0,pos_rating
2905524316,False,finalized,3,12/25/2020 13:12:14,helpful,1.0,,4123,"سأعترف ان سبب تفكيري في هذه الرواية كان النقد الذي كتب عنها. لكن بعد ان قرأتها صدقت بأن الكاتب من أبرع الناس الذين قد اقرأ لهم, ?كون صادقة في البداية كنت قلقة من كوني اقرأ لسعود السنعوسي اول مرة لكن من بعد اول فصل شعرت بجوع شديد لن ينتهي الا بانتهائي من التهام الرواية.. صور بها العديد من المساوئ بالفليبين و الكويت, كما اظهر كل ما هو جميل بالفليبين و الكويت, وقعت في حب شخصية عيسى راشد الطاروف بنهاية الرواية, تمنيت اخت مثل خولة, و اخ اكبر مثل غسان و صديقة مثل ميرلا, التي كانت صورة حية لما قد يفعل اليأس بالإنسان!. لكنها انتصرت في النهاية و وجدت نفسها, مثلما فعل عيسى..",5.0,pos_rating
2905524318,False,finalized,3,12/25/2020 13:12:14,somewhat_helpful,0.6735,,5933,رواية ممتعة ولكنى شعرت أننى أمام توليفة خاصة لكى تعجب الشباب ومعيارى الحقيقى لتقدير الروايات هو ما يبقى منها فى ذاكرتى منها بعد أن أنتهى منها وقد بقى بعض ما قراءته ولكن ليس كثيرا.,4.0,pos_rating
2905524319,False,finalized,3,12/25/2020 13:12:52,somewhat_helpful,0.6735,,62671,غسان كتب ، فقرأنا، فصُدِمنا، فبكينا، وشهِدنا -وما زلنا نشهد- ، أحداث هذه الرواية، مع أشخص مختلفين ومآسٍ واحدة إلى اليوم، أتمنى أن تصبح هذه مجرد رواية نقرأها فنعجب، لا أن نراها أينما التفتنا.. أتمنى حقًا.. أن يُصبح وجعها محصورًا بقرائتها.. فقط.,5.0,pos_rating
2905524320,False,finalized,3,12/25/2020 13:12:52,not_helpful,0.6633,,13845,أرتني رضوى مالم تستطع الصور أن تُريني إياه,3.0,neutral_ratings
2905524321,False,finalized,3,12/25/2020 13:12:52,helpful,0.6633,,27378,في قلبي أنث? عبرية؛ عنوان ملفت للانتباه ومثير للفضول والحماس أيضا !. قرأت الرواية قبل أكثر من شهر ولازال جمالها يسكنني... أحيي الكاتبة عل? اللغة والأسلوب والحبكة، وعل? انحيازها لدينها الإسلامي بعاطفة جميلة في ثنايا الرواية؛ في زمن أصبح الروائيون يتنصلون من دينهم ليظهروا بمظهر الحياد !. خولة حمدي؛ أول مرة أسمع بها ويشرفني أنها مغاربية مثلي. ولم تخذلني ولله الحمد : ),4.0,pos_rating
2905524322,False,finalized,3,12/25/2020 13:12:52,somewhat_helpful,0.6735,,46833,ياسر حارب. كنت اسمتع لمحااضراته من فتره ويبث الحماس في نفسي ويحثني على التميز. الكتاب اصنفه مثل كخه يابابا وتغريد. قصص اما من تجاربه الشخصيه او معلومات غفلنا عنها. مشكله هذا التصنيف ان كثير من الكتاب ينتهجونه. يعني مجموع القصص انت تستنبط المغزى. جميل بفتره معينه ولكن ممل اذا كثرت هالنوعيه. عموما اذكر اني استمتعت بقرائته بطريق سفر لقطر الحبيبه. وكل ماانتهي من جزئيه كنت اقولها لأهلي. يعني كان له ذكرى مميزه,4.0,pos_rating
